English,Mon,Original_Definition
Leaning backwards,နှာတ်,"စးသၞာတ် (v) whit one’s back braced, leaning backwards."
Leaning backwards,သၞာတ်,"2 (v) to bend, pull, back.    စးသၞာတ် (v) with one's back braced, leaning backwards."
Leanness,ဇရာဲ,(n) leanness.
Leap year.  သၞာံဂိတုဝှေဝ်ဗျူအာရဳဒှ်ၜါစှော်ဒ္စိတ်။,သၞာံထပ်ဂိတု,(n) leap year. [id.] သၞာံဂိတုဝှေဝ်ဗျူအာရဳဒှ်ၜါစှော်ဒ္စိတ်။
Learn,ဆဵု,"(v) to find, meet, to discern, to find out, learn, that."
Learn,တီ,"(v) to know, be acquainted with, come to know, learn, realize, determine.    အဲဟွံတီဗ္ၜေံမၞး (v) I have never seen your goat.    ကောန်ၚာ်ဗျဵုတှ်ဟာဟွံတီ (v) I think the baby may be hungry.    ဂြၚ်တီ (v) to understand.    ညးတံဟွံဂွံဗက်အာကဵုပိုဲမွဲစွံဟာ ဍေံတံမိက်ဂွံတီ (v) they want know whether they may not come with us.    တန်ဒှ်လလံၜိုတ်တရဴဂိတုဟာ မွဲသၞာံဟာဟွံတီ (v) that may will take six months ora year.    ဘာလ္ၚောဝ်ကျာ်ပ္ဍဲဍုၚ်လန်ဒန် နွံမူစိမၞးတီဟာ (v) do you know how many churches there are in London?    ရန်ကဵုဒ္ဂေတ်ဍေံပရေံတုဲ ဍေံမၞိဟ်ခိုဟ်ဟွံသေၚ်ဂှ်တီမံၚ်ရ (v) if you consider the fact of his conduct you can see he is not a good person.    ရံၚ်တ္ၚဲတုဲတီအခိၚ်မာန်ဟာ (v) can you tell the time by looking at the sun? [Cf.] ဒဒှ်ေ၊ လေပ်။    [Der.] ပ္တီ (v) to acquaint, address formally.    သ္တီ (n) attention.    သမ္တီ (v) to remember."
Learn,ဗဲ,"(v) slant, slope, learn, tilt, be askew. [id] ဗဲဒွေၚ်၊ ဗဲဗၠေၚ်၊ ဗၠေၚ်ဗၠေၚ်၊ ဗၠေတ်ဗၠေတ်။"
Learn,ဗယ်,"(v) slant, slope, learn, tilt, be askew. [id] ဗဲဒွေၚ်၊ ဗဲဗၠေၚ်၊ ဗၠေၚ်ဗၠေၚ်၊ ဗၠေတ်ဗၠေတ်။"
Learn a trade,တၠပညာ,"(n) scholar in a particular branch of knowledge, attend school or university, learn a trade."
Learn buddhist scriptures under the tutelage of a mentor,တိုန်လိက်,(v) learn Buddhist scriptures under the tutelage of a mentor.
Learn or take training ,ကေတ်နဲ,(v) learn or take training {from someone}.
Learn this till you are word-perfect,ဗတောန်,ဣဂှ်ဗ္တောန်ဒဵုဂွံပါၚ်တိုက် (v) learn this till you are word-perfect.
Learn to read,ဖ္ဍောတ်ဂၠာဲဗှ်,"(v) learn to read, practise reading."
Learned man,ပဏ္ဍိတ,"(n) [P.] wise man, scholar, learned man, pundit."
Learned man,သုမေဓ,"(n) [P.] learned man, name of a Buddha."
Learned or religious,သၠပတ်,"(n) palm-leaf prepared for writing, palm-leaf book, palm-leaf manuscript, learned or religious, a religious book or writing, any book or writing treating of art or science, prose as distinguished from verse. [Cf.] ပြကိုဟ်၊ လိက်၊ သၠရိုတ်။"
Learned person,ညးမနွံကဵုပညာ,"(n) man of wisdom, sage, learned person, savant."
Learned person,အကြဳ,"(n) clever person, sharp, learned person, a person who can make a shrewd guess {ie. One that is likely to be right}."
Learned.  မနွံကဵုပညာ၊ မက္ဍိုက်ပေၚ်တဴကဵုဗဟုသုတ၊ မက္ဍိုက်ပေၚ်တဴကဵုလညာတ်ဆဵုဂဗ။,မက္ဍိုက်ပေၚ်တဴကဵုအညာ,(adj) learned. [id] မနွံကဵုပညာ၊ မက္ဍိုက်ပေၚ်တဴကဵုဗဟုသုတ၊ မက္ဍိုက်ပေၚ်တဴကဵုလညာတ်ဆဵုဂဗ။
Learnedly,နဒဒှ်မက္ဍိုက်ပေၚ်တဴကဵုညာန်ပညာ,(adv) learnedly.
Learning,ကွတ်ပညာ,(n) learning.
Learning,ပညာ,"(n) [P.] [L.F] wisdom, knowledge,  learning,  intelligence."
Learning,ပညာ,ကွတ်ပညာ (n) learning.
Learning,မေဓ,"(n) [P.] wisdom, learning."
Learning,သုတ,"(n) [P.] heard, knowledge, learning, renowned."
Learning,သိက္ခာ,"(n) [P.] learning, study."
Learning that the king was on his way,တီဒဒှ်သၟိၚ်ကၠုၚ်တုဲ,(v) learning that the king was on his way.
Learning.  ဒဒှ်မကတ်လ္ၚတ်ပညာ၊ ကွတ်၊ ကွတ်ပညာ၊ မေဓ၊ သိက္ခာ။,ကွတ်ဂွန်,(n) learning. [id] ဒဒှ်မကတ်လ္ၚတ်ပညာ၊ ကွတ်၊ ကွတ်ပညာ၊ မေဓ၊ သိက္ခာ။
Lease a piece of land,လိၚ်တိ,(n) lease a piece of land.
Lease ban,နာ,2 (n) ဇိုၚ်နာ (n) lease ban.
Lease bar,ဇဵုနာဲ,"(n) rod used to keep woven portion of cloth tight in loom, lease bar, a curved stick to keep the cloth straight in a loom, stretcher. [id] လေံဇဵုထံက်ယာတ်ပ္ဍဲဓၟၚ်ယန်၊ ဒလေၚ်ဒၟံၚ်သ္တိက်သွက်ဂွံယိုက်မၞိဟ်ယဲ။ [Syn.] ဇဳနာဲ၊ ဇိုၚ်ဏာ။"
Lease bar.  ဇိုၚ်နာဲ၊ ဇဵုနာဲ။,ဇဳ,"3 (n) ဇဳနာဲ (n) rod used to keep woven portion of cloth tight in loom, lease bar. [Syn.] ဇိုၚ်နာဲ၊ ဇဵုနာဲ။"
Lease bar.  ဇဳနာဲ၊ ဇဵုနာဲ။,ဇိုၚ်ဏာ,"(n) rod to use woven portion of cloth tight in loom, lease bar. [Syn.] ဇဳနာဲ၊ ဇဵုနာဲ။"
Lease land for cultivation,ဖျေံတိ,"(v) farm out one’s paddy field, transplant saplings, bury the dead, lease land for cultivation."
Leased land,တိလိၚ်,"(n) leased land, tenant, tenant farmer. [id] မၞိဟ်ကၠောန်တိလိၚ်။"
Leather,စၞာမ်,"(n) skin, animal skin, hide, leather, rubber. [id] စၞာံ(မ်)။"
Leather,စၞာံ,"စၞာမ် (n) skin, animal skin, hide, leather, rubber."
Leather,နှာံ,"နှာမ် (n) {colloq} leather, skin. [id] စၞာံ(မ်)။"
Leather,နှာမ်,"(n) {colloq} leather, skin. [id] စၞာံ(မ်)။"
Leather bag,ထိုၚ်စၞာံ,(n) leather bag.
Leather band,ဇုက်စၞာံ,"(n) strap or thong, leather band, rubber band."
Leather belt,ဇုက်ဂတ်ဂၞိၚ်စၞာံ,(n) leather belt.
Leather mat,သၞာစမ္မခန်,(n) [P. cammakkando] leather mat.
Leather purse,စၞာမ်,ထိုၚ်စၞာံ(မ်) (n) leather purse.
Leather purse,စၞာံ,ထိုၚ်စၞာံ(မ်) (n) leather purse.
Leather purse,နှာံ,ထိုၚ်စၞာံ(မ်) (n) leather purse.
Leather purse,နှာမ်,ထိုၚ်စၞာံ(မ်) (n) leather purse.
Leather trunk,တလာစၞာံ,တလာစၞာံ(မ်) (n) leather trunk.
Leathern bottle,ဗဳစၞာံ,"(n) leathern bottle, vessel made from the stomach of an ox. [Var.] ထိုၚ်စၞာံ။"
Leathern water bottle,ထိုၚ်စၞာံဍာ်,(n) leathern water bottle.
Leave,စွံ,"2 စွံ(အ်) (v) to place, put {down}, leave, refrain from removing, to keep, maintain, to abandon, to adopt {attitude}.    အရေဝ်မၞးစွံလဝ်ကၠာ (v) leave off talking for now.    ဣဏံစွံထောံပ္ဍဲဒၞာဲၜိုဟ်ၜိုဟ် (v) put this in a cool place.    ကောန်မၞးစွံလဝ်ကဵုအဲအဏံ (v) leave your boy here with me.    ကၠောန်ကမၠောန်မွဲမွဲမ္ဂး စွံစေတနာခိုဟ်ခိုဟ်တုဲ ကၠောန်ညိ (v) when you undertake any work, make up your mind to do it well, and then do it.    ဆဂးဗီုလဵုအဲဂွံစွံဍေံတံရော (v) but how am I going to find room for them?    ဆောဝ်လံမၞးစွံဘာကဵုကောန်မၞးရော (v) when are you going to send your son to school?    ပုၚ်ဂှ်စွံလဝ် ဇွောံအဲညိကီု လ္ပစဖ္အိုတ်ထောံ (v) leave a little rice for me, do not eat it all.    ပ္ဍဲကွာန်ဏံ ဍေံတံဟွံစွံကွဳပုဟ်ဟာ (v) do people not have carts in this village?    ဖျေံစွံ (v) to put down, leave. [Cf.] သှ်ောစွံ (v) to take off {clothes}. [id] သှ်စွံ(အ်)။    လ္ပစွံမာနလ္တူညးဂမၠိုၚ် (v) do not think yourself better than others.    လ္ပစွံလဝ်ဍေံပ္ဍဲသ္ၚိညးမွဲဓဝ် (v) do not leave him in the house by himself.    ၝဏံစွံလဝ်သာ်ဏံဟွံဂွံ ဒးမံၚ်ဘာဏောၚ် (v) I cannot keep this rascal here like this, he will have to go to school. [Cf.] ဂၠ၊ ဂလုဲ၊ စုတ်၊ ထောံ(အ်)၊ ပထောံ(အ်)၊ လလုဲ၊ လဝ်၊ ဂိုၚ်။    စွံကၠိုဟ်သၞာံမာန် (v) it will keep right through the year.    စွံစိုတ်ကဵုပြဲမံၚ် (v) make up your mind to be good. [Cf.] ဖျေံစိုတ်။    စွံစိုတ်ဗီုကောန်ဗြဴ (adv) {treat one’s wife} with devotion."
Leave,တိတ်,"1 (v) to go, come out, issue, emerge, be produce, leave, move away, reach the end of.    ကွဳပၟတ်အာဍုၚ်အၚ်ဝ နူဂယးဒ္စာံနာဍဳတိတ်နူဍုၚ်လ္ဂုၚ်ရောၚ် (v) the train for Mandalay leaves Rangoon at eight o’clock in the morning.    စိုတ်တိတ်ဗၠး (v) emancipation, release.    ဍေံပလက်တိတ်ကွေံ(ဟ်) (v) he is sweating hard.    ဒဴတိတ် (v) to run away, flee.    ပ္တိတ် (v) to produce.    ပ္တိုဟ်တိတ် (v) to discharge pus, the pus come out.    ပလက်တိတ် (v) to sweat, the sweat come out.    ပ္ဍဲဍုၚ်မန်ဗၟာဝိုဟ်ကၠောန်စက္ခူ တန်ဒှ်တိတ်မာန်လေဝ် တိတ်မာန်ဏောၚ် (v) it may be possible for paper pulp to be produced in Burma.    ယီုတိတ် (v) to breathe out. [opp.] ယီုလုပ်။    လိက်ဗွဟ်မန်အုပ်ဒုတိယတိတ်ဣရဟာ (v) has the second part of the Mon Reader come out yet?    သလောတ်တိတ် (v) to come out, be dislodged.    သြောံတိတ်မူစိရော (v) how much paddy do you grow?    တိတ်အာနူကွာန်လၟုဟ်ဂှ် (v) he is leaving the village now.    တိတ်အာနူတၞံဝိဂှ် (v) moved away from the fig tree."
Leave,ထောံလဝ်,"(v) neglect, abandon, ignore, leave, drop."
Leave,ပဲါစ္ဍး,"(v) leave, go away, desert."
Leave a house,တိ,"စှ်ေတိ (v) to descend to the ground, leave a house, get down from a vehicle."
Leave a house or vehicle,စှ်ေတိ,"(v) to get down, leave a house or vehicle."
Leave a line and write,ခြာထောံ,"ခြာထောံမွဲပၞောန်တုဲချူလဝ် (v) leave a line and write, write on alternate lines."
Leave a little rice for me. frequent in exclamatory use.  အဘိုံ၊ မှက်၊ သၟက်၊ သွက်။,ဘိုအ်,ပုၚ်ဂှ်စွံလဝ်ဘိုအ်အဲညိကီု (perp) leave a little rice for me. Frequent in exclamatory use. [Cf.] အဘိုံ(အ်)၊ မှက်၊ သၟက်၊ သွက်။
Leave behind,ချာန်,"(v) [Bur] leave out, omit, leave behind, leave over."
Leave behind,ခၠန်,"(v) to leave, to set aside, leave out, leave behind, wallow. [id] ဖဲါ၊ ဖဲါဗလေတ်၊ ဝေၚ်ခၠန်။"
Leave behind,ဗ္ၜက်,"(v) leave out, omit, leave behind, {money, food, etc.} set aside."
Leave behind,ဝိုတ်,"2 (v) to forget, leave behind, omit to do, to lose consciousness, faint, putting away, avoidance.    အရေဝ်အဲဗ္ကန်လဝ်ကဵုဗှ်ေဂှ်ဗှ်ေလ္ပဝိုတ်ထောံ(အ်) (v) do not forget the instructions I gave you.    အဲဆောဝ်လံဟွံဝိုတ်ဗှ်ေ(ဟ်) (v) I shall never forget you.    အဲဗိုတ်စဍိုၚ်အဲပ္ဍဲဖျာ (v) I left my umbrella in the market.    ဂဥုဲဝိုတ် (v) anaesthetic.    ဒတုံစှ်ေနူတၞံဆုတုဲဝိုတ်အာၜါနာဍဳ (v) after falling from the tree, he was unconscious for two hours.    ဒဒိုက်သီုဖ္အိုတ်တံဂှ်ဝိုတ်ထောံညိ (v) forget all your troubles.    သွက်ဂွံဘိက်အဲလ္ပဝိုတ်ညိ (v) do not forget to invite me. [Cf.] ကၠိုဟ်တိုန်မၞိဟ်။ First sense, လလုဲ(ယ်)။ [Syn.] ချိုတ်သ္ၚဳ၊ လဝိုတ်၊ သ္ၚဳ၊ သ္ၚိတ်အာ။"
Leave behind.  ကလိကၠေံ၊ လသာလဝ်၊ လွေၚ်လဝ်။,ဗ္ၜက်ထောံလက်ကရဴ,(v) leave behind. [id] ကလိကၠေံ(အ်)၊ လသာလဝ်၊ လွေၚ်လဝ်။
Leave calculated on length of service,အခေါၚ်အယုက်ကမၠောန်,"(n) leave calculated on length of service, vocation."
Leave instruction.  ဗ္ကန်လဝ်။,စၞောန်ဗ္ကန်လဝ်,(v) leave instruction. [id] ဗ္ကန်လဝ်။
Leave it,စွံလဝ်ဟွံတုဲဏီ,"(v) leave it, I have not finished with it yet."
Leave it there,ခိုဟ်ရ,"ခိုဟ်ရစွံလဝ် (v) all right, leave it there."
Leave on hand.    ပ္ဍဲမသုန်စှော်နုက်ကေတ်ထောံပိစှော်သှ်ေမွဲစိရော  what is thirty from fifty?    မၞိဟ်ဟွံကဵုၚ္ၚုဟ်သှ်ေမံၚ်ဏီဟာ  is there anyone else who has not paid his fair?    သြန်ဗှ်ေသှ်ေမံၚ်ပ္ဍဲအဲၜါကၠံဏီ  i have still got two hundred ropees of your money.    သြန်သှ်ေ  balance.  ကျာန်၊ တၚ်။,သှ်ေ,"3 (v) to remain, to be left, to be left over, leave on hand.    ပ္ဍဲမသုန်စှော်နုက်ကေတ်ထောံပိစှော်သှ်ေမွဲစိရော (v) what is thirty from fifty?    မၞိဟ်ဟွံကဵုၚ္ၚုဟ်သှ်ေမံၚ်ဏီဟာ (v) is there anyone else who has not paid his fair?    သြန်ဗှ်ေသှ်ေမံၚ်ပ္ဍဲအဲၜါကၠံဏီ(မ်) (v) I have still got two hundred ropees of your money.    သြန်သှ်ေ(ဟ်) (v) balance. [Cf.] ကျာန်၊ တၚ်။"
Leave on hand.    ပ္ဍဲမသုန်စှော်နုက်ကေတ်ထောံပိစှော်သှ်ေမွဲစိရော  what is thirty from fifty?    မၞိဟ်ဟွံကဵုၚ္ၚုဟ်သှ်ေမံၚ်ဏီဟာ  is there anyone else who has not paid his fair?    သြန်ဗှ်ေသှ်ေမံၚ်ပ္ဍဲအဲၜါကၠံဏီ  i have still got two hundred ropees of your money.    သြန်သှ်ေ  balance.  ကျာန်၊ တၚ်။,သေဟ်,"3 (v) to remain, to be left, to be left over, leave on hand.    ပ္ဍဲမသုန်စှော်နုက်ကေတ်ထောံပိစှော်သှ်ေမွဲစိရော (v) what is thirty from fifty?    မၞိဟ်ဟွံကဵုၚ္ၚုဟ်သှ်ေမံၚ်ဏီဟာ (v) is there anyone else who has not paid his fair?    သြန်ဗှ်ေသှ်ေမံၚ်ပ္ဍဲအဲၜါကၠံဏီ(မ်) (v) I have still got two hundred ropees of your money.    သြန်သှ်ေ(ဟ်) (v) balance. [Cf.] ကျာန်၊ တၚ်။"
Leave out,ချာန်,"(v) [Bur] leave out, omit, leave behind, leave over."
Leave out,ခၠန်,"(v) to leave, to set aside, leave out, leave behind, wallow. [id] ဖဲါ၊ ဖဲါဗလေတ်၊ ဝေၚ်ခၠန်။"
Leave out,ဗ္ၜက်,"(v) leave out, omit, leave behind, {money, food, etc.} set aside."
Leave over,ချာန်,"(v) [Bur] leave out, omit, leave behind, leave over."
Leave plenty of space between them,ခိုဟ်ခိုဟ်,"ပ္တံမဗဝဝ်ဂှ်သရိၚ်ထောံခိုဟ်ခိုဟ် (v) when you put in the seedlings, leave plenty of space between them."
Leave plenty of space between them.  ခစာဲ၊ တြဳ၊ တြး၊ ပရး၊ ဖရာဲ၊ ဖဲါ။  သိၚ်  to be wide apart,ဖရိၚ်,"ပ္တံမဗွဝ်ဂှ်ဖရိၚ်ထောံကွေံကွေံ(ဟ်) (v) when you plant out the seedlings, leave plenty of space between them. [Cf.] ခစာဲ(ယ်)၊ တြဳ၊ တြး၊ ပရး၊ ဖရာဲ(ယ်)၊ ဖဲါ(ယ်)။ [Der.] သိၚ် (v) to be wide apart."
Leave skandhas,လသာသ္ကန်,"(v) to die, to give up the ghost, leave the body, leave skandhas."
Leave the body,လသာသ္ကန်,"(v) to die, to give up the ghost, leave the body, leave skandhas."
Leave the order.  ex-noviciate,ထပိုဲရာံတိတ်,"(n) {of a novice, monk} leave the Order. (n) ex-noviciate."
Leave the priesthood.  သရာံ၊ သြာံ။,ရာံနူဘဝခမဳ,(v) leave the priesthood. [id.] သရာံ(မ်)၊ သြာံ(မ်)။
Leave to oneself,ဗလးလဝ်,"(v) to let alone, to leave to oneself, let alone, leave to oneself."
Leave vacant,ပဲါ,"2 (v) to reject, to set aside, leave vacant, avoid, remove from, to put aside or away, to except.    အမှုဏံဒၟာန်နူဟွံဍာံပြတုဲသၟိၚ်တံပဲါထောံဍေံရ (v) since the case was genuine the authorities turned it down.    ကယျာန်ပဲါ (v) to refuse.    ဂွဳဒက်ကေတ်ဂၠိက်ယာတ်ထဝ်သြန်တုဲညးတံပဲါပၟတ် (v) they bundled up their clothes and valuables and got them out of the way of the fire.    သွက်တလာဏံပဲါလဝ်ဒၞာဲမွဲညိ (v) please leave a space for this box. [Cf.] ဖာဲ(ယ်)၊ ဝေၚ်နူ။"
Leave vacant,ပါယ်,"2 (v) to reject, to set aside, leave vacant, avoid, remove from, to put aside or away, to except.    အမှုဏံဒၟာန်နူဟွံဍာံပြတုဲသၟိၚ်တံပဲါထောံဍေံရ (v) since the case was genuine the authorities turned it down.    ကယျာန်ပဲါ (v) to refuse.    ဂွဳဒက်ကေတ်ဂၠိက်ယာတ်ထဝ်သြန်တုဲညးတံပဲါပၟတ် (v) they bundled up their clothes and valuables and got them out of the way of the fire.    သွက်တလာဏံပဲါလဝ်ဒၞာဲမွဲညိ (v) please leave a space for this box. [Cf.] ဖာဲ(ယ်)၊ ဝေၚ်နူ။"
Leave word or instructions,ဟီုပ္ကန်,(v) leave word or instructions.
Leave တေံညိ။  adj.  ဇွိ၊  ပဲါ၊  လ္ပာ်ပဲါ၊  လ္ပာ်တဲပဲါ၊  လ္ပာ်ဇွိ။  left hand.   တဲဇွိ၊  တဲပဲါ။  the left side.   လက်ပဲါ၊  လ္ပာ်ပဲါ။,left,ရံၚ် leave တေံညိ။  adj.  ဇွိ၊  ပဲါ၊  လ္ပာ်ပဲါ၊  လ္ပာ်တဲပဲါ၊  လ္ပာ်ဇွိ။  left hand. (adj)  တဲဇွိ၊  တဲပဲါ။  the left side. (n)  လက်ပဲါ၊  လ္ပာ်ပဲါ။
Leave.    ထပိုတ်လဝ်ကဵုမြဏောၚ်  you can see it has been cut with a sword.    ညးတံသိုၚ်လဝ်ရုၚ်ဂဥုဲမွဲရ  they built a hospital.    ထောံလဝ်  throw them away.    လဗိုတ်ကျာလွိုက်လဝ်တၞံဆုပိတၞံ  the storm blew three trees down.    လိက်ဗာန်လဝ်ပ္ဍဲကၟာၚ်ဂှ်  the notices stuck on the wall.    ဟွံစုတ်မာဲဂှ်ခိုဟ်အမူလဝ်စိုတ်ဟာ  do you feel it was better to abstain from voting?  စွံ၊ စုတ်၊ ထောံ၊ ပထောံ။,လဝ်,"1 (v) to pace, deposit, leave.    ထပိုတ်လဝ်ကဵုမြဏောၚ် (v) you can see it has been cut with a sword.    ညးတံသိုၚ်လဝ်ရုၚ်ဂဥုဲမွဲရ (v) they built a hospital.    ထောံလဝ် (v) throw them away.    လဗိုတ်ကျာလွိုက်လဝ်တၞံဆုပိတၞံ(မ်) (v) the storm blew three trees down.    လိက်ဗာန်လဝ်ပ္ဍဲကၟာၚ်ဂှ်(ဟ်) (v) the notices stuck on the wall.    ဟွံစုတ်မာဲဂှ်ခိုဟ်အမူလဝ်စိုတ်ဟာ (v) do you feel it was better to abstain from voting? [Cf.] စွံ(အ်)၊ စုတ်၊ ထောံ(အ်)၊ ပထောံ(အ်)။"
Leave.  သှ်ောစွံ  to take off .  သှ်စွံ။    လ္ပစွံမာနလ္တူညးဂမၠိုၚ်  do not think yourself better than others.    လ္ပစွံလဝ်ဍေံပ္ဍဲသ္ၚိညးမွဲဓဝ်  do not leave him in the house by himself.    ၝဏံစွံလဝ်သာ်ဏံဟွံဂွံ ဒးမံၚ်ဘာဏောၚ်  i cannot keep this rascal here like this,စွံ,"2 စွံ(အ်) (v) to place, put {down}, leave, refrain from removing, to keep, maintain, to abandon, to adopt {attitude}.    အရေဝ်မၞးစွံလဝ်ကၠာ (v) leave off talking for now.    ဣဏံစွံထောံပ္ဍဲဒၞာဲၜိုဟ်ၜိုဟ် (v) put this in a cool place.    ကောန်မၞးစွံလဝ်ကဵုအဲအဏံ (v) leave your boy here with me.    ကၠောန်ကမၠောန်မွဲမွဲမ္ဂး စွံစေတနာခိုဟ်ခိုဟ်တုဲ ကၠောန်ညိ (v) when you undertake any work, make up your mind to do it well, and then do it.    ဆဂးဗီုလဵုအဲဂွံစွံဍေံတံရော (v) but how am I going to find room for them?    ဆောဝ်လံမၞးစွံဘာကဵုကောန်မၞးရော (v) when are you going to send your son to school?    ပုၚ်ဂှ်စွံလဝ် ဇွောံအဲညိကီု လ္ပစဖ္အိုတ်ထောံ (v) leave a little rice for me, do not eat it all.    ပ္ဍဲကွာန်ဏံ ဍေံတံဟွံစွံကွဳပုဟ်ဟာ (v) do people not have carts in this village?    ဖျေံစွံ (v) to put down, leave. [Cf.] သှ်ောစွံ (v) to take off {clothes}. [id] သှ်စွံ(အ်)။    လ္ပစွံမာနလ္တူညးဂမၠိုၚ် (v) do not think yourself better than others.    လ္ပစွံလဝ်ဍေံပ္ဍဲသ္ၚိညးမွဲဓဝ် (v) do not leave him in the house by himself.    ၝဏံစွံလဝ်သာ်ဏံဟွံဂွံ ဒးမံၚ်ဘာဏောၚ် (v) I cannot keep this rascal here like this, he will have to go to school. [Cf.] ဂၠ၊ ဂလုဲ၊ စုတ်၊ ထောံ(အ်)၊ ပထောံ(အ်)၊ လလုဲ၊ လဝ်၊ ဂိုၚ်။    စွံကၠိုဟ်သၞာံမာန် (v) it will keep right through the year.    စွံစိုတ်ကဵုပြဲမံၚ် (v) make up your mind to be good. [Cf.] ဖျေံစိုတ်။    စွံစိုတ်ဗီုကောန်ဗြဴ (adv) {treat one’s wife} with devotion."
Leaven.  မဂဥုဲ။,ကွဲ,"(n) yeast, leaven. [id] မဂဥုဲ(ယ်)။"
Leaves concocted to resemble pickled tea-leaves,လက်ဖက်တၞးဂြၚ်ဗ္ၜံ,"(n) dish of wild coffee, leaves concocted to resemble pickled tea-leaves."
Leaves of which are used for roofing,ဒွံ,"1 (n) small kind of palm, Licna pletata Roxburgh, leaves of which are used for roofing."
Leaves of which are used for roofing.  ဒွံ။,ဂွံ,"1 (n) small kind of palm, licuala peltata Roxburgh, leaves of which are used for roofing. [id] ဒွံ(အ်)။"
Leaving in the drinking cup,ဍာ်မသှ်ေသၟေဟ်,(n) leaving in the drinking cup.
Leaving off,လွေၚ်,"1 (n) abstinence, leaving off, order, succession, sequence.    ဗွဲလွေၚ် (n) successively."
Leavings,ၚး,"2 (n) remain of food, leavings, crumbs.    ဍာ်ၚး (n) liquid left at bottom of cup.    ပုၚ်ၚး (n) leavings."
Leavings of meal,ပုၚ်ဇ္ၚး,(n) leavings of meal.
Leavings.  စွံလဝ်။,ကပေါတ်ဟွံမွဲပၟိက်တုဲထောံတ္ၜက်လဝ်,(n) leavings. [id] စွံလဝ်။
Lecture,တၚ်ဟီု,(n) lecture.
Lecture,ဟီုတွံ,"(v) lecture, give a speech, to speak formally, say in an address, to speak in solemn discourse, deliver a speech, give a talk."
Lecturer,ကထိက,(n) lecturer.
Lecturer,အ္စာဘာတက္ကသိုလ်,(n) lecturer.
Led the two children up,ဂြဲ,ဂြဲနၚ်လဝ်ကောန်ၚာ်ၜါ (v) led the two children up.
Ledge,အလိန္ဒ,"(n) [P.] ledge, terrace, tier."
Ledger,လေဝ်ဂျာ,(n) [Eng.] ledger.
Ledger.  လိက်လိတ်ဂျာ။,လိက်အုပ်စရၚ်,(n) ledger. [id.] လိက်လိတ်ဂျာ။
Lee-side,ဒကဴ,"ဒ္ကဴဗ္ဒန်ကျာ (n) lee-side, lee-ward side."
Lee-ward side,ဒကဴ,"ဒ္ကဴဗ္ဒန်ကျာ (n) lee-side, lee-ward side."
Leech,ပကောတ်,"(n) leech, blood-sucker."
Leeches suck blood,ဇြတ်,ပကောတ်ဇြတ်ဆီ (v) leeches suck blood.
Lees.    ကြာတ်လဝ်နုၚ် ပ္ဍဲဍေံဂှ်ဗရနွံမံၚ်ဂၠိုၚ်  wash out the jar,ဗရ,"1 (n) dried residue, sediment, lees.    ကြာတ်လဝ်နုၚ် ပ္ဍဲဍေံဂှ်ဗရနွံမံၚ်ဂၠိုၚ် (n) wash out the jar, there is a lot of sediment in it. [Var.] ဂမြ၊ ဇရ၊ ဇမြ။    [Der.] ဇြ (v) to dry up."
Lees.    ကြာတ်လဝ်နုၚ် အပ္ဍဲဂှ်ဓရနွံမံၚ်ဂၠိုၚ်  wash out the jar,ဓရ,"1 (n) dried residue, sediment, lees.    ကြာတ်လဝ်နုၚ် အပ္ဍဲဂှ်ဓရနွံမံၚ်ဂၠိုၚ် (n) wash out the jar, there is a lot of sediment in it. [Syn.] ဇရ၊ ဗရ။"
Leewards,ဗွဲဒစးကျာ,"(adv) leewards, in the direction towards which the wind blows."
Left,ဇွိ,(adj) left.
Left by seasonal floods.     တက်  to lie,ကွက်,"2 (n) pond, pool, left by seasonal floods.    [Der.] တက် (v) to lie."
Left hand,ဇွိ,တဲဇွိ (n) left hand.
Left hand,တဲပဲါ,(n) left hand.
Left hand.  တဲပဲါ။,တဲဇွိ,(n) left hand. [id] တဲပဲါ။
Left it in that place,ထောံလဝ်,ထောံလဝ်ဒၞာဲဂှ်ရ (v) left it in that place.
Left over.  ကျာန်။    သြန်ၜါစှော်ဒကေဝ် ဒေက်အာမသုန်ဒကေဝ် သှ်ေစာန်စှ်သုန်ဒကေဝ်  twenty rupees less five leaves fifteen.  တၚ်၊ သှ်ေ။,စာန်,"1 (v) to remain, left over. [id] ကျာန်။    သြန်ၜါစှော်ဒကေဝ် ဒေက်အာမသုန်ဒကေဝ် သှ်ေစာန်စှ်သုန်ဒကေဝ် (v) twenty rupees less five leaves fifteen. [Cf.] တၚ်၊ သှ်ေ။"
Left side,ဇွိ,လ္ပာ်ဇွိ (n) left side.
Left side,လက်ပဲါ,"(adv) left side, on the left. [id.] လွာ်ပဲါ(ယ်)။"
Left-hand side,ပါ်ပဲါ,"(n) left-hand side, criticize, apportion."
Left-handed person,ညးခံၚ်တဲပဲါ,(pron.) left-handed person.
Left.    တဲပဲါ  left hand.    လ္ပာ်ပဲါ  left hand side.  ပုၚ်။,ပဲါ,1 (adj) left.    တဲပဲါ (n) left hand.    လ္ပာ်ပဲါ (prep) left hand side. [opp.] ပုၚ်။
Left.    တဲပဲါ  left hand.    လ္ပာ်ပဲါ  left hand side.  ပုၚ်။,ပါယ်,1 (adj) left.    တဲပဲါ (n) left hand.    လ္ပာ်ပဲါ (prep) left hand side. [opp.] ပုၚ်။
